Country Name,Country Code,Benua,Income Group,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Bosnia and Herzegovina,BIH,Eropa,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.8826217176722,1373.371044729728,1118.1756993407876,929.872118717018,337.09089602325923,502.3659809753391,718.9337971415046,913.8133990548588,1006.7047966982344,1134.602980420834,1338.4805963626086,1387.8936294212144,1606.5467454132015,2033.947009358639,2452.686091738601,2739.610768660567,3166.128653448332,3931.489487375052,4841.693119346486,4539.918637749675,4506.478285483886,4982.693757682627,4693.788991153808,5034.566348170675,5206.065734751322,4662.258692194478,4928.566590311397,5345.019787664728,6047.847072073918,6122.375413523533,6130.311879682659,7295.34378682258,7655.594210243828,8663.023264586292,9358.78768951134,
Belarus,BLR,Eropa,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1706.6409188234345,1805.4559253152693,1658.086412812386,1589.510113436493,1460.0079136045829,1370.6999138566423,1427.2689638532677,1396.44201900881,1511.3253156731384,1210.6117195862005,1276.288034099996,1244.373185234307,1479.3806633717477,1819.5265311469911,2378.337004701288,3126.0717666524847,3848.2235030016295,4735.481075560663,6376.175691620632,5352.488091906969,6034.67885177216,6527.659342878603,6953.215916831005,7998.0802045456,8341.318092948832,5967.055950587775,5039.775609494454,5785.544919351936,6360.037502312003,6837.773396456351,6542.855799767677,7489.718947138883,7994.648060748886,7896.753882955836,8317.633999137921,
Belize,BLZ,Amerika Utara,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,307.4145083387511,320.02947672804135,331.70479433572666,341.9325837870173,356.23540835001126,383.1864352523536,411.9330199436959,426.2640713537458,392.2825660577267,401.5579905132972,441.7894689257003,481.0446414737604,529.3566475084469,618.567502314442,804.7778636023669,906.4862774016852,729.4887807515238,865.7929014548853,982.6043701743888,1071.4436962690042,1774.4136989700953,1752.51703789335,1629.3232294097595,1677.2554815511492,1814.1885981355128,1754.0110869618306,1859.1021402055455,2165.894314162649,2405.81116565818,2741.93638439592,2986.469620750289,3190.130988023952,3642.9480634402016,3859.658443730696,3876.693270114568,4009.827525398489,4043.2651799724217,4014.40380600241,4125.925399581655,4289.527759065301,4726.506754596157,4718.777151047391,4858.860625993618,4959.740124346046,5153.713082653632,5270.4147913531215,5524.7816783498565,5762.210233029382,5711.8145885970935,5399.671000019193,5461.407359990008,5596.052221522894,5732.665199423469,5957.349536190055,6128.12053089077,6154.622642303688,6140.867139194692,6071.854518464531,6011.990368885873,6171.614497614228,5238.540781756958,6142.989305570311,7068.217280431452,7424.758213210218,7681.244005831128,
Bermuda,BMU,Amerika Utara,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,1715.3146322971947,1773.9953157247871,1824.1822826013247,1821.790913101015,1986.640810170222,2064.853247929879,2369.472946800181,2722.4623338853658,2975.954289342116,3214.049039098741,3574.169288619446,4012.7739654418615,4458.080033331439,5090.091791636762,5891.887816646562,6493.628715014399,7259.91355008457,8383.031394171261,8904.942823454548,9664.21884634789,11426.601233394817,13687.798062855343,14442.790225605384,16236.741698157986,17866.917435516323,18713.882513907138,20996.97672171626,23042.743588376437,24958.11270040036,26282.624096343363,27665.52580830105,28195.709161147905,28761.96346328351,30950.07991022851,31543.063486164137,34115.344555320364,45063.6149332085,48736.67680342988,51629.28148551263,54388.34173156207,56542.9569455727,59490.24520342024,63358.5658652763,67106.80280832238,71692.15890016785,77628.10352250801,97781.45589967216,107395.65148389144,110268.56240126384,104711.71242035711,104111.82424480189,99049.0169927667,100213.49338528737,101704.40746217009,100961.57660281131,104855.3668221354,108747.35614430488,112339.42558746735,113204.82210837994,115798.04077557832,106976.5462396322,112765.08167306028,121613.9399836291,132604.43908621595,142855.37471378178,
Bolivia,BOL,Amerika Selatan,Lower middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,101.8334170249873,108.52876537149908,116.24147429448956,122.57906758242255,135.22846381740598,147.05768957318182,159.34848238309323,176.07347781425233,195.47127006233345,207.12601969542345,221.5688782820445,233.39221889306228,261.9498870811979,257.213253175457,418.1702995161686,468.0641161409018,519.7348210663533,599.9882290041003,682.8010365239335,785.1988897134288,787.9073448892793,1000.5926681966832,929.552105072211,881.8676063304177,982.1096567707482,838.080035867133,604.2572335042377,649.708769442851,672.6072681466828,675.4699939007877,682.6768102953798,733.9354876025193,759.5711349636497,756.6370160484508,774.0356696443179,852.7540348614444,922.113259069714,970.3518433685936,1022.1450651954492,979.344494964572,975.7770603587506,930.1682272143124,888.2213289743515,893.0137602111491,953.1918932462772,1020.1232620073686,1202.7115044632694,1354.5490594992878,1692.6724845587646,1731.181721122093,1929.783730771584,2315.5212193060715,2575.598570980836,2870.0237700075613,3041.435031624083,2996.0128981134417,3035.8734773213155,4048.4011973983856,4206.855293666104,4203.15492855788,3580.9676177830274,4010.7605368620434,4219.461137424454,4274.70820547613,4421.166098899988,
Brazil,BRA,Amerika Selatan,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,235.26600950258907,231.56406326985405,250.20057291027305,294.1696193767328,257.2597268976707,268.02876055372286,328.343791519407,351.4726003703789,373.9254326396828,399.49841913391,443.7994849827383,500.0019889833615,583.4920349461561,814.731780553415,1044.7698094749871,1200.5582371460723,1389.749523065549,1562.2914304570832,1732.5001220455565,1869.7133759548976,1958.5715923266223,2079.709083774836,2137.6250359394,1461.2558271417836,1419.7315460697753,1556.129718051102,1854.0377521191908,2006.0022623575703,2140.6502756116365,2818.9927798012186,2619.8014106404667,2258.1045402706286,2127.2908301148923,2348.9063543638385,3298.714918917858,4756.750135523019,5179.130520099764,5299.397942481326,5105.892461920029,3493.571920432285,3766.547863398345,3176.2897505252413,2855.9401713704933,3090.606890783902,3663.822624978113,4827.781658902905,5934.1456185745365,7409.690038228608,8908.333384679483,8678.658473065296,11403.284003869394,13396.626315804127,12521.723845443394,12458.890339662465,12274.994163021336,8936.195588944402,8836.285460256942,10080.507872282147,9300.660729040035,9029.83304401079,7074.194074957075,7972.536960806947,9281.332821368642,10377.58977191948,10310.548877816553,
Barbados,BRB,Amerika Utara,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,346.5754567933312,366.1354990847086,377.4384563658811,420.50438953849743,413.6254321652318,433.2286797612152,462.0284525551155,508.128619491284,505.8890661462944,566.8332050480268,666.4750087213848,749.8013510205017,856.0719731205867,1041.7295628082395,1243.3541747193692,1601.188832565158,1733.645407647408,1967.5934439566704,2197.8990624371936,2667.907510060448,4024.588566212041,4416.715198798568,4598.762639951302,4866.359990617564,5283.579440994409,5509.874602911501,6031.358607793827,6624.599395058087,7032.65370811416,7772.55022803365,7781.405733061252,7790.262294391589,7519.201435448981,7904.707624263893,8223.166811817186,8460.47380869104,9011.778848387215,9521.571273771226,10734.36372428835,11244.308766839196,11674.673647176442,11639.516052205392,11760.452473613275,12075.958702064896,12886.366527246744,14214.420221357172,15619.600595551145,17235.439643478516,17565.692997059192,16294.909949183397,20610.51507213626,20508.14988103817,20804.11500046942,20410.20654385681,20192.70840817969,20424.208753001894,20295.56720720463,20284.57620524608,21381.242630320863,21912.15012428567,19194.491973673936,21079.614527179096,24387.03872937609,25583.878782726963,26544.870728262063,
Brunei Darussalam,BRN,Asia,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1028.8845034308408,1145.7059223326585,1148.8430323286918,1274.090379385099,1226.4369888903436,1325.1559836297931,1432.1660065670542,1904.6676045733052,2938.850957027162,15194.792305662972,15793.131255395814,18671.362412929368,21746.85591264581,23446.534123119294,33501.278271414514,58005.34247632824,48793.44225772325,45074.549924198334,38720.0939254718,36061.38152594054,31827.405955734437,18500.54086259657,21029.718977296096,18824.763730935887,20090.069018476603,23658.716633038115,23932.18972815831,23450.896405524272,22397.073744740355,22766.58717707501,26443.256474671267,25692.23573485619,25522.397503800898,17769.24634519415,19752.201325554222,20130.25723466236,18287.82722819137,18621.29225775249,20677.90011431882,24423.094699554786,29386.27038228621,34674.79952364521,36217.329070601496,42156.56858386719,30946.467377382756,34937.55553571547,46382.827425534895,46968.59711649224,44003.06442734612,41026.508424795655,30625.12877446564,26663.29729506015,28024.38245802521,30988.119026722685,30426.573065652785,26834.359223394295,31006.963628978527,36632.92809521554,32890.54918120193,33153.47389135133,
Bhutan,BTN,Asia,Lower middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,200.34522982246887,207.666560128876,212.3751508136328,230.90176999619044,262.77736622003107,237.35073441696804,233.7215323491964,249.93535833378905,232.17236968558908,251.37880534521327,296.880510831581,310.7704116913095,305.82465896033506,328.20401690950524,325.5452570217254,321.1868309518906,364.694569557154,449.060443850487,488.8777573512527,461.6546187927325,488.32743147712944,400.63470518707487,415.7915225684512,407.3998424965701,467.0083121252831,530.1036769274173,552.8738914036808,630.4474101483041,638.2789623106088,685.4198306285673,771.9249114106186,812.2382107720562,895.7994899309724,1022.3824031101774,1130.3593460679604,1299.9493857835896,1405.6071618158026,1850.4157043339765,1919.5977489639492,1918.3959921109315,2435.579805667197,2787.979676085619,2751.2128864293954,2679.9521720153784,2849.4999864730285,2954.0408191109696,3152.309051067865,3435.2880473566224,3400.204172453423,3576.8798710050314,3191.6690699933065,3570.612579808724,3711.327679815909,3831.325354946087,,
Botswana,BWA,Afrika,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,58.918008108420416,62.322400692662285,65.9864503023827,68.88641047494113,73.4925773235308,79.67907565880495,89.06157377680694,100.94512463515235,113.4457167339308,131.77657453634455,163.03183225256166,212.2442067360357,264.23371680781327,374.1894091461445,446.4878554320728,493.02947269045694,490.4695705335649,564.8317482491893,695.2193368970521,909.2071332854114,1131.633790144631,1107.028101456629,1005.6245616572696,1120.5323935402257,1145.0290381076225,993.616748339174,1199.8467785622645,1638.8266939013251,2140.5143918035933,2427.682619671215,2903.153815626107,2938.594426596076,3004.6126336230645,2929.4311902245204,2917.255141978057,3156.1819451407905,3156.2686568116146,3194.181061458577,2981.1963970210863,3339.995960334308,3450.811806229918,3206.071236898528,3117.250871830112,4230.123269099257,4956.692877352137,5391.070766196335,5291.583791448487,5529.125746325323,5503.073953143129,5082.933883324043,6215.732160779186,7287.382953349189,6595.538450154237,6666.912195834866,7122.364234215034,6141.203947266163,6749.05994339013,7104.964010880272,7407.95940141786,7172.089564800282,6323.2974967658965,7807.887945704713,8328.7090572666,7826.353764832983,7695.75319445165,
Central African Republic,CAF,Afrika,Low income,GDP per capita (current US$),NY.GDP.PCAP.CD,65.88296297706663,70.98812592302403,70.40422926849202,71.75518756862651,77.2050398029084,80.18450604246296,82.33746945703422,83.56296510506397,95.6398392122972,91.6587059467658,90.15784429930376,94.0721472956876,105.46806157813842,121.82484611154216,124.00034969255164,163.64466828784467,192.09699080748015,213.78555099667471,254.6240877115944,289.11893822513895,325.2547702990877,280.34339178993787,298.44454489520143,259.58839452578445,248.31355102549767,332.5153584508142,426.02699258009,449.9521300966079,466.0705968988586,443.22685981430726,501.65620063639415,464.8282836263638,461.5873034908957,404.9545469415263,261.26039740945924,333.1458632338952,293.306575328658,265.52128238960034,266.57054460038404,267.9959540110827,239.1541337260706,237.9517025447346,248.63929097840335,278.403992150941,303.461321152782,311.9500231386868,333.94251990303104,380.8870488394754,437.24827472489,456.471673898404,476.8737869507277,534.0572814716355,544.3958491427853,364.3669626083801,409.8504859646996,366.3228539381206,387.17620344431776,432.3240256842626,455.243962859534,449.2284676024388,462.87907129401145,492.2631428305074,467.3598250262384,495.9788972887206,516.1609999960363,
Canada,CAN,Amerika Utara,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,2264.9484965819133,2246.0835661925203,2274.428470819104,2380.317328991081,2561.638490885718,2777.1831730116155,3055.2880788450734,3226.3827368201105,3473.2372255187133,3776.156131102377,4135.821498420058,4535.393389077731,5106.737080491283,5858.334073187877,7056.70847496589,7536.520098238608,8838.94710677652,8949.109892729817,9154.433252777357,10077.5026707269,11208.202739417751,12379.03686438328,12527.313532380187,13477.103169959915,13930.474550255454,14170.124940606727,14521.180080600046,16377.6902109541,19012.57232783491,20794.68223333403,21525.86113871475,21846.7930471354,20950.33052876512,20186.798878296508,19997.623737335394,20679.63479266897,21296.972353690424,21901.56285483924,21024.585068704466,22315.246673154485,24271.002056382134,23822.09621093203,24256.019233718485,28301.864593742783,32145.541262021703,36383.66000680948,40504.03709778064,44660.08388922812,46710.25268644837,40874.883193290254,47560.66660094058,52223.85883985308,52670.34473354148,52638.11872352365,50960.84311746615,43594.19410453944,42314.06158172182,45129.62811662297,46539.17615704053,46352.869344521125,43537.83929890399,52886.66163727032,56256.80072640145,54220.328503987526,54340.34772247326,
Switzerland,CHE,Eropa,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,1954.3113206427008,2155.449969086484,2330.4773650150146,2508.474307322031,2734.930090441774,2865.2448479366008,3044.8456038944937,3237.273152173562,3413.493581570032,3657.2079424055296,4044.420682272453,4834.740493994847,5884.775241071859,7855.918870408535,9004.788599,10328.108938843328,10864.97123110799,11643.646739773178,16282.193245849186,18265.558864910257,19393.880548009744,17665.013897978883,17999.969257077984,17859.232369583733,16991.24588415168,17152.094849599147,24459.853634843334,30440.510824049856,32690.43027345612,31308.65083431362,39574.5398083788,39544.49468267683,40713.6881521435,39237.11865587806,43091.77709700731,50113.83212213449,48092.64330365118,41584.44178215903,42680.58673223906,41695.691291202085,38865.02193968802,39638.79110618639,42458.73846791871,49335.7456291067,54659.45714882332,56242.89336456386,59011.03245920162,64989.15532560305,74175.19278985547,71568.31238856722,76531.37294076907,90476.7589651577,85836.2076767359,87304.33058135571,88724.99094026383,83806.44760038373,82153.07454478886,82254.37692697672,85217.36915122741,84121.93103044144,85897.7843338323,93664.77366961108,94394.51068035244,100623.54962729648,103998.18668560409,
Channel Islands,CHI,Eropa,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40472.66535481718,42443.719972699095,43479.19407676891,41873.74061461271,44459.73181889767,48570.77966321663,56259.53442263336,57647.11889080056,62745.10065935568,74139.97799443004,,57778.54070630521,56123.459796345145,60415.26320756576,58809.56989454127,59308.466658867386,64697.54850243251,61847.82122388566,55947.579811974014,55806.35542574283,60784.81253971616,60564.62939936814,56785.94020050392,66915.39639257225,67627.1417347907,74585.52240962943,,
Chile,CHL,Amerika Selatan,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,516.4875390778359,594.4363062221129,678.5843365888619,657.7191965936973,685.9702028919739,686.1235419955242,790.3617737713955,764.2651286569928,765.8474016486274,873.5818899059173,940.6483450612868,1098.914699562306,1185.049948015945,1666.9954275089938,1578.583676085202,732.0544067759649,970.9573148663476,1296.868547203225,1465.4560563691648,1962.081856065372,2570.843118906824,3012.3447816476983,1663.2804325125644,1715.40345654344,1636.2247624647605,1446.8060455786267,1524.9780945898676,1767.4138967016115,2013.5398779088644,2277.84764297202,2487.76829657299,2798.3426241379475,3351.841088555225,3540.913773130155,4012.1015991228487,5081.4682771561,5333.50438729711,5741.958429895956,5419.824172971906,4933.555815167552,5052.992457663253,4563.595298668896,4430.847411579841,4773.401775207537,6120.59152055344,7480.3233099863555,9318.656552961203,10346.413818453251,10683.218877251113,10098.801716728622,12632.870472419238,14487.392783203197,15241.906998111876,15683.548636915511,14529.676720633584,13433.920298703231,13649.85204528032,14879.90862271865,15659.480867562766,14495.716721686991,13114.815470545014,16206.832549342109,15405.616577407298,17067.036479915365,16709.889397230672,
China,CHN,Asia,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,89.71507491677308,75.9655011127574,71.06168459712619,74.46815408644629,85.6611074645449,98.66816887404347,104.50646350177996,96.7614480104016,91.64545818489792,100.30813947952612,113.34624303989445,118.84249157909036,132.09741043100695,157.33988807855462,160.4025468523036,178.62124928208533,165.6809877226374,185.7286207182937,156.65561685083523,184.2858530590433,195.14947999205083,197.4255109678222,203.72278836692772,225.86534696155977,251.19268646382676,295.0074458158968,282.44560309670715,252.2567601144545,284.02357314968623,311.42946122703205,318.5033535903898,334.13028811907793,367.8226519035418,378.9393530533142,475.6778744483691,612.6802778986272,713.3373878116568,786.7435485109991,835.0953485974322,881.1466140689251,969.1995136962868,1065.4059757451932,1163.5595767342556,1306.9724540855702,1530.927262157233,1777.644968284641,2129.256969996132,2734.727098776927,3523.44302065213,3898.244591588106,4629.245517100773,5703.760279733456,6405.057424134903,7147.035186223441,7781.065974849738,8175.332850773929,8254.868593203568,8979.676527098563,10085.663814881918,10342.90095243346,10627.463798961868,12887.435724294062,12970.605641432652,12951.178239704272,13303.148154386816,
Cote d'Ivoire,CIV,Afrika,Lower middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,148.6807889841811,162.26276443632574,163.07667965912316,185.0768259589664,215.50624026426087,207.04483856640152,221.78639222894785,225.62093413146337,256.7687143448034,262.1922860037446,268.9577335745659,280.3336601507465,312.9423481005241,405.56897947268646,474.2238613622077,574.6264058774374,660.5386182291747,855.655691363342,1039.114982687384,1157.001398053831,1237.802167682291,985.5075479074084,849.4797053910448,737.449968695419,708.9402521999446,694.9516914669229,877.1549567513626,929.6113629545137,909.534182158689,832.5598379582586,885.6478422149276,827.2418891669848,844.9022238067383,804.1496572112522,581.8884685774052,740.4730999133,1170.2362204966555,1124.6567486792735,1177.3713381534178,1096.1352058757184,936.6365413487983,924.7272949620664,967.8158644159912,1111.171350878869,1199.8252452854629,1197.746169794149,1230.4305683858356,1367.5381772232606,1583.9706670137175,1540.45393569596,1553.5488704814325,1596.6282656599792,1546.9460184731029,1786.1586203132365,1991.3653942340416,1814.7185508801676,1862.595970812868,1964.299303383425,2130.8661938114374,2141.7683617011467,2179.7293483293465,2455.9812764114818,2333.3712830125887,2591.965904811898,2727.8935220697044,
Cameroon,CMR,Afrika,Lower middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,119.05394115577047,124.59316556333148,130.04256987365648,131.6420146754389,139.22810958771765,142.704307565995,145.8059828315402,156.62129069106228,170.78266650746465,175.15049643443166,178.4889829613052,186.72482040877705,220.10872096065185,271.7572900530851,299.90833949479145,386.2364502750879,381.4299152662517,435.4086562747864,581.9893360322154,718.3569020303186,784.1162271181224,749.8475413045857,732.2507197438921,745.5131894915266,771.7021460263575,875.3377216936857,1178.5937495043931,1258.314127662075,1145.16555992416,1000.892613163855,1086.7170093708116,1014.8289729299892,1005.4489764746496,1309.936299755059,700.7095018500903,832.0066744876888,826.9653223273632,783.2516019454619,798.7456214066766,796.2626497845905,708.5657316259653,715.4702964705854,789.6238110725543,988.2412767918462,1133.3932674967289,1142.624662521058,1191.4545899096834,1325.672482159333,1492.142698014529,1461.3899923233655,1398.5870202504714,1513.9605699487818,1449.0987436227924,1575.9288211889684,1649.443390594896,1415.0000971056854,1441.7201725688024,1496.089517712422,1610.6964159101708,1555.2266047647745,1555.6037066074864,1672.3265734087215,1604.8772695489472,1720.4751015450624,1830.0083368472697,
"Congo, Dem. Rep.",COD,Afrika,Low income,GDP per capita (current US$),NY.GDP.PCAP.CD,220.07455022127695,197.08039516505332,235.12729060112184,376.3833700209375,169.94925976522146,232.03739738274615,252.77036183994383,183.29108645478863,205.64599578313448,257.14463672440155,242.21975976383692,270.33662902824454,290.51180332608936,360.5625916046377,428.07495449329446,444.69389946435206,408.42239095402994,509.4883686814227,615.0841953177719,582.0894322193571,538.9118394141964,455.91222703357454,481.7409782052999,376.2854799155892,259.8018895437385,230.13225524842687,250.90091404427508,230.08641583449864,257.72515174880635,254.23103790515387,254.87265629250865,253.79642770808988,209.7265487944169,263.33558284107386,136.5425476706765,127.00807873466758,127.4161328282923,132.3235207685528,131.46133885801902,96.31922434792862,377.9254214813948,142.67814260441207,162.38052907429022,161.4915535243958,180.66476496363276,214.5397404735186,255.44522956875124,294.1016151244193,352.9003633719953,280.1789910357925,352.4003987546921,372.5142738757892,409.93142478378354,460.3703349301071,489.17595209731945,495.8266330148833,459.7650365903877,431.05255912878806,518.1696268753709,504.00419142286,486.4255726822558,595.743074403567,687.7385875546851,660.2120523899703,649.3833385567245,
"Congo, Rep.",COG,Afrika,Lower middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,124.65967036393052,139.87207443670306,149.59124993845828,150.65075197733017,158.06196451634415,164.18689276163553,177.5513442469993,185.6566036165186,190.84225732064976,195.4310235773772,196.7324156078004,223.5387237648977,276.27184954657486,353.3809938255851,369.94518392769584,471.4736282015147,452.5781471555979,448.1367824218751,502.7042514438046,670.2452231165108,932.6467154704576,1066.1867773461236,1130.9708100063374,1075.3482579281367,1097.0495863738784,1049.318213728645,872.0486976353144,1052.3389354250287,984.3762858382456,1032.864974901596,1175.6670909842803,1112.535212429447,1164.2244298029163,1034.3720080981566,661.9042736897121,769.6067948428291,898.7940501515773,804.3040500864994,660.3797750857836,776.416349733937,1024.3015910918073,854.5983144080948,905.5381355447043,1016.8236341214334,1306.1013632459944,1799.0515836615414,2103.5821381210976,2206.4710186341385,2832.0917777764325,2271.1521917596647,2946.557980677078,3396.16505817952,3732.327373203891,3697.417058842495,3601.236580871796,2439.351894036956,2093.107285588428,2211.633098747971,2694.434131914268,2488.424667249158,1993.5866719310015,2516.162551454316,2620.8380426740187,2477.978455448662,2482.248994845599,
